emp_no,first_name,last_name,title,from_date,salary
50344,Xiping,Qiwen,Assistant Engineer,1986-09-23,71860
218675,Yoshimitsu,Taubenfeld,Assistant Engineer,1986-01-09,69566
258473,Abdulah,Hellwagner,Assistant Engineer,1991-11-23,44989
105786,Ymte,Goodrum,Assistant Engineer,1985-04-11,40000
44575,Toney,Pocchiola,Assistant Engineer,1986-09-04,56674
55552,Ohad,Schicker,Assistant Engineer,1999-05-31,40000
216160,Nathan,Kusakari,Assistant Engineer,1990-07-26,71625
39043,Kersti,Ferretti,Assistant Engineer,1986-01-08,40000
92117,Djelloul,Hammerschmidt,Assistant Engineer,1985-10-13,40239
292524,Gladys,Dayang,Assistant Engineer,1985-05-26,55856
66434,Martins,Mungall,Assistant Engineer,1994-03-03,40000
228973,Cheong,Nations,Assistant Engineer,1985-10-21,52159
251720,Tadanori,Birke,Assistant Engineer,1986-09-24,40000
16864,Candido,Gecsel,Assistant Engineer,1987-10-29,50361
233346,Serenella,Oehlmann,Assistant Engineer,1999-09-16,40000
82997,Ramachenga,Zlotek,Assistant Engineer,1993-11-17,51285
30994,Pranay,Alpin,Assistant Engineer,1988-11-13,64380
483808,Ipke,Peir,Assistant Engineer,1986-12-11,55242
212670,Eran,Iacovou,Assistant Engineer,1995-07-04,44182
30856,Chaosheng,Lampe,Assistant Engineer,1985-05-17,40000
100845,Bezalel,Angelov,Assistant Engineer,1985-03-12,70698
202145,Lubomir,Ghandeharizadeh,Assistant Engineer,1985-12-15,40000
292494,Adhemar,Kinley,Assistant Engineer,1986-11-01,40000
92251,Jianhao,Furudate,Assistant Engineer,1986-07-13,64631
214665,Mana,Eickenmeyer,Assistant Engineer,1995-11-18,44406
103586,Kwee,Veevers,Assistant Engineer,1987-04-07,42217
66226,Deniz,Baba,Assistant Engineer,1985-03-09,60584
82835,Jaber,Dredge,Assistant Engineer,1985-04-17,40000
233147,Yishai,Teitelbaum,Assistant Engineer,1988-10-16,44153
66202,Kolar,Giveon,Assistant Engineer,1989-01-10,51614
17816,Toshimo,Kenevan,Assistant Engineer,1986-10-06,74497
16803,Ziva,Rohrbach,Assistant Engineer,1985-03-14,50968
416446,Berna,Antonakopoulos,Assistant Engineer,1988-10-25,44541
276327,Lijie,Kadhim,Assistant Engineer,1986-03-20,59341
55861,Alois,Delgrande,Assistant Engineer,1999-10-07,40000
25138,Guadalupe,Marrakchi,Assistant Engineer,1987-04-28,40000
75911,Jessie,Lipner,Assistant Engineer,1990-12-18,71590
103659,Remco,Feldmann,Assistant Engineer,1991-04-16,62404
43996,Hiroyasu,Bodoff,Assistant Engineer,1988-06-24,57941
16716,Ramachenga,Zumaque,Assistant Engineer,1991-02-02,54270
30702,Vincent,Shumilov,Assistant Engineer,1987-03-04,47555
55139,Nigel,Sommer,Assistant Engineer,1993-04-08,61279
30644,Marlo,Hegner,Assistant Engineer,1988-02-11,40000
209574,Mariusz,Pettit,Assistant Engineer,1988-03-19,47466
229742,Aran,Lundstrom,Assistant Engineer,1988-05-03,49587
212653,Geoffrey,Nyrup,Assistant Engineer,1986-01-08,58258
251683,Maris,Klassen,Assistant Engineer,1998-11-25,44022
68063,Karlis,Gide,Assistant Engineer,1989-04-05,43681
55914,Lobel,Thibadeau,Assistant Engineer,1987-05-07,44031
236203,Shahab,Suermann,Assistant Engineer,1987-08-28,40000
271210,Lokesh,VanScheik,Assistant Engineer,1988-01-08,40000
45875,Sandeepan,Lorch,Assistant Engineer,1985-08-19,59726
218603,Satyanarayana,Plotkin,Assistant Engineer,1998-02-03,40000
92517,Mamdouh,Suessmith,Assistant Engineer,1994-04-04,40000
55068,Kyoichi,Wielonsky,Assistant Engineer,1999-03-03,63460
16272,Shuho,Zeleznik,Assistant Engineer,1986-04-16,40000
294184,Utz,Tomescu,Assistant Engineer,1987-09-30,40000
218598,Kristen,Mandell,Assistant Engineer,1985-06-22,40000
83106,Limsoon,Wossner,Assistant Engineer,1985-10-20,61831
205057,Mostafa,Usdin,Assistant Engineer,1999-07-03,40000
15753,Sanjay,Breugel,Assistant Engineer,1986-04-22,40000
54923,Masoud,Perz,Assistant Engineer,1986-01-13,40000
281084,Sven,Bugaenko,Assistant Engineer,1990-05-19,41542
412109,Tadanori,Naumovich,Assistant Engineer,1986-10-24,40000
233647,Salvador,Thummel,Assistant Engineer,1991-08-29,84780
92745,Haldun,Morrin,Assistant Engineer,1996-12-21,40000
82599,Yefim,Conta,Assistant Engineer,1999-04-15,40000
232977,Perla,Chenney,Assistant Engineer,1989-03-08,54497
16130,Kerryn,Belinskaya,Assistant Engineer,1993-07-26,40000
17869,Xiaocheng,Prochazka,Assistant Engineer,1995-07-01,40000
68233,Frederique,Penz,Assistant Engineer,1985-07-27,40000
257441,Munehiko,Maccarone,Assistant Engineer,1985-10-07,47954
481712,Vitaly,Jeong,Assistant Engineer,1997-12-17,53611
37103,Kazuhira,Pileggi,Assistant Engineer,1987-05-03,41973
481652,Roddy,Debuse,Assistant Engineer,1985-02-23,59516
201150,Chaosheng,Miculan,Assistant Engineer,1993-11-20,69972
281058,Miomir,Bressoud,Assistant Engineer,1999-01-19,40000
103939,Ugo,Begiun,Assistant Engineer,1987-05-16,74770
16086,Mohammad,Denos,Assistant Engineer,1987-04-27,42903
75347,Aemilian,Simmen,Assistant Engineer,1993-01-25,40000
481588,Jessie,Stranks,Assistant Engineer,1989-06-23,40000
46025,Yurii,Demir,Assistant Engineer,1994-05-31,62359
251108,Mizuhito,Eiron,Assistant Engineer,1986-01-14,62267
444736,Rosli,McClure,Assistant Engineer,1990-10-22,47690
16077,Kannan,Heemskerk,Assistant Engineer,1987-07-02,49020
54830,Tadahiro,Trystram,Assistant Engineer,1991-10-17,51781
37117,Fumiko,Munoz,Assistant Engineer,1996-01-10,40000
234207,Mingsen,Riexinger,Assistant Engineer,1992-08-01,40000
204560,Sariel,Badache,Assistant Engineer,1985-03-21,69114
444538,Fumiyo,Gunderson,Assistant Engineer,1991-05-14,40000
416899,Abdelghani,Heijenga,Assistant Engineer,1989-05-26,42236
297728,Toshimitsu,Woycyznski,Assistant Engineer,1995-06-01,49056
412993,Hsiangchu,Berstel,Assistant Engineer,1999-07-09,51165
22216,Thodoros,Cooley,Assistant Engineer,1998-10-04,64616
25250,Valdiodio,Arlazarov,Assistant Engineer,1999-05-15,40000
75153,Flemming,Wissmann,Assistant Engineer,1998-04-08,51357
480865,Akeno,Lorch,Assistant Engineer,1986-11-18,40000
75643,Chrisa,Oberman,Assistant Engineer,1990-04-16,40000
30149,Leon,Bugaenko,Assistant Engineer,1990-09-04,45494
56126,Salvador,Koyama,Assistant Engineer,1994-10-11,61263
25254,Matt,Peek,Assistant Engineer,1994-07-30,61383
93381,Hercules,Streng,Assistant Engineer,1998-03-01,49921
224837,Yahiko,Ambroszkiewicz,Assistant Engineer,1986-12-15,40723
271148,Adel,Czaja,Assistant Engineer,1999-05-31,40000
244671,Chanjung,Staudhammer,Assistant Engineer,1988-09-29,44003
223009,Xinan,Codenie,Assistant Engineer,1991-09-01,40000
92210,Kazuhito,Assaf,Assistant Engineer,1994-03-03,40000
444026,Youssef,Poupard,Assistant Engineer,1988-08-13,49099
65669,Rafail,Muhlberg,Assistant Engineer,1985-05-05,51364
30005,Ramachenga,Nourani,Assistant Engineer,1988-04-18,59628
257097,Sudharsan,Zielinski,Assistant Engineer,1986-07-22,40000
443770,Berry,Waymire,Assistant Engineer,1985-05-25,40000
39113,Janche,Aumann,Assistant Engineer,1986-10-22,65332
225654,Rosita,Riexinger,Assistant Engineer,1989-05-01,40000
480584,Bernardo,Lichtman,Assistant Engineer,1986-07-26,78822
29950,Laurentiu,Vasanthakumar,Assistant Engineer,1994-10-16,43906
56163,Huiqun,Thisen,Assistant Engineer,1985-02-12,52746
83584,Bojan,Weiland,Assistant Engineer,1986-02-14,50059
29520,Shunichi,Ozery,Assistant Engineer,1987-12-20,40000
244664,Hatim,Sgarro,Assistant Engineer,1986-10-17,40000
443710,Margo,Stille,Assistant Engineer,1990-02-21,58129
223069,Radhia,Makrucki,Assistant Engineer,2000-01-29,40000
204920,Kellyn,Journel,Assistant Engineer,1989-05-22,63366
32174,Mohua,Kaltofen,Assistant Engineer,1991-01-27,40000
480463,Mokhtar,Slaats,Assistant Engineer,1985-02-21,66127
95393,Udaiprakash,Magliocco,Assistant Engineer,1985-05-02,40000
443409,Elliott,Krybus,Assistant Engineer,1985-04-15,40000
82341,Naftali,Czap,Assistant Engineer,1985-08-19,65614
208883,Herb,Munos,Assistant Engineer,1986-05-11,42044
74699,Moon,Rotem,Assistant Engineer,1986-02-11,40000
204877,Guther,Gornas,Assistant Engineer,1985-11-12,64613
212168,Licheng,Rathonyi,Assistant Engineer,1996-12-05,46555
233194,Masaki,Taneja,Assistant Engineer,1985-04-17,41489
56229,Pascal,Marakhovsky,Assistant Engineer,1995-01-02,51497
15767,Baocai,Broomell,Assistant Engineer,1985-06-08,40000
42942,Mansur,Bolotov,Assistant Engineer,1998-08-02,40000
297332,Gita,Lorie,Assistant Engineer,1993-03-03,40000
93261,Pintsang,Luca,Assistant Engineer,1999-11-20,44298
105515,Mototsugu,Kandlur,Assistant Engineer,1988-05-02,48243
264446,Katsuo,Kroha,Assistant Engineer,1985-04-06,56131
224214,Alassane,Mateescu,Assistant Engineer,1987-12-03,40000
68673,Elvia,Bale,Assistant Engineer,1988-03-30,40000
212065,Jiang,Perng,Assistant Engineer,1986-10-25,40000
54517,Jongsuk,Liesche,Assistant Engineer,1991-01-01,40000
218561,Shaz,Gargeya,Assistant Engineer,1991-04-16,46471
54470,Piyush,Bhattacharjee,Assistant Engineer,1986-07-22,49389
204838,Kannan,Akazan,Assistant Engineer,1986-11-20,40000
442593,Geoffrey,Hockney,Assistant Engineer,1989-10-02,59569
104549,Chaoyi,Sabnani,Assistant Engineer,1999-02-09,53559
251045,Kristin,Yurek,Assistant Engineer,1996-03-15,40000
15651,Huan,Iwayama,Assistant Engineer,1985-11-22,50313
23840,Thanasis,Polupanov,Assistant Engineer,1993-07-06,43469
88830,Shih,Auria,Assistant Engineer,1985-02-04,58314
239094,Hatim,Montresor,Assistant Engineer,1985-07-28,52357
104642,Maren,Lichtner,Assistant Engineer,1986-03-05,42979
208877,Yinghua,Shihab,Assistant Engineer,1986-10-28,60635
61782,Guadalupe,Piancastelli,Assistant Engineer,1988-06-20,49702
104658,Mrinalini,Ratnakar,Assistant Engineer,1994-11-20,52965
479502,Fay,Hettesheimer,Assistant Engineer,1988-03-12,56773
50916,Yuping,Kossowski,Assistant Engineer,1990-06-19,59064
35770,Francoise,Ramalingam,Assistant Engineer,1987-04-08,40000
54298,Taizo,Orsini,Assistant Engineer,1990-12-16,50797
65605,Howell,Matzen,Assistant Engineer,1985-08-15,44011
225719,Kolar,Himler,Assistant Engineer,1986-08-18,40000
257078,Boaz,Siepmann,Assistant Engineer,1990-01-24,40000
83822,Menkae,Haddadi,Assistant Engineer,1986-09-07,40000
37120,Kasidit,Masada,Assistant Engineer,1987-02-13,64839
74642,Billur,Range,Assistant Engineer,1988-03-14,40000
15392,Pradeep,Markovitch,Assistant Engineer,1994-07-04,55638
218475,Doowon,Ranst,Assistant Engineer,1986-03-24,40000
93540,Vitali,Thebaut,Assistant Engineer,1988-02-01,40000
101067,Kerhong,Schmittgen,Assistant Engineer,1998-10-12,54297
216418,Lech,Strehl,Assistant Engineer,1988-07-15,49800
88791,Yunming,Salvesen,Assistant Engineer,1988-05-28,43581
225770,Visit,Khasidashvili,Assistant Engineer,1985-03-29,61565
479125,Parviz,Rindone,Assistant Engineer,1986-06-09,40000
41746,Zita,Greenaway,Assistant Engineer,1995-01-09,40493
14955,Boguslaw,Kalefeld,Assistant Engineer,1985-02-03,45564
17125,Akhilish,Zweizig,Assistant Engineer,1985-10-17,40000
76022,Xuejia,Hanabata,Assistant Engineer,1987-06-26,40000
204706,Denis,Joslin,Assistant Engineer,1989-03-25,44348
256823,Divier,Bolsens,Assistant Engineer,1987-12-24,40000
15324,Ziya,Lunn,Assistant Engineer,1991-03-26,40000
37413,Jagoda,Gill,Assistant Engineer,1987-05-11,40000
238805,Toney,Jayawardene,Assistant Engineer,1990-03-19,40000
38333,Chiranjit,Rosiles,Assistant Engineer,1993-07-12,40000
222550,Sadok,Wroclawski,Assistant Engineer,1985-04-18,40000
214788,Sadun,Zschoche,Assistant Engineer,1985-11-28,53892
29156,Youngkon,Cyne,Assistant Engineer,1988-08-04,40509
478589,Peternela,Leppanen,Assistant Engineer,1988-12-05,55771
105326,Almudena,Comte,Assistant Engineer,1987-01-19,40000
204693,Aran,Litzkow,Assistant Engineer,1987-03-10,43455
56502,Dipayan,Ulupinar,Assistant Engineer,1987-08-28,40000
418734,Peer,Chaudhuri,Assistant Engineer,1990-11-10,42503
84093,Masamitsu,Cronau,Assistant Engineer,1988-02-11,40000
290616,Szabolcs,Ponthieu,Assistant Engineer,1986-11-22,56601
104977,Shounak,Yetim,Assistant Engineer,1985-12-28,52210
97366,Mantis,Gimbel,Assistant Engineer,1987-07-05,42357
256751,Boutros,Morris,Assistant Engineer,1987-01-12,45303
28966,Shakhar,Zirintsis,Assistant Engineer,1992-05-03,40000
53712,Hidde,Bauknecht,Assistant Engineer,1985-06-20,40000
227713,Hilary,Ullian,Assistant Engineer,1985-04-25,42643
65243,Xiaoheng,Chinen,Assistant Engineer,1987-08-10,55547
51149,Gilbert,Rajcani,Assistant Engineer,1985-08-30,40000
10363,Toshiki,Muniz,Assistant Engineer,1985-09-11,40401
275811,Sailaja,McAlpine,Assistant Engineer,1985-05-19,54185
440380,Ashish,Magliocco,Assistant Engineer,1987-10-06,52490
215310,Sampalli,Dalton,Assistant Engineer,1994-08-25,40000
244229,Kristina,Melichar,Assistant Engineer,1985-05-06,40000
88628,Guoxiang,Polajnar,Assistant Engineer,1994-02-21,40000
28782,Marl,Yemenis,Assistant Engineer,1995-03-25,48475
250477,Pascal,Rando,Assistant Engineer,1985-03-31,83282
15821,Aleksander,Antonakopoulos,Assistant Engineer,1988-06-09,40000
76265,Doowon,Stavenow,Assistant Engineer,1987-10-17,48981
56577,Shigeu,Laurillard,Assistant Engineer,1990-05-24,49932
65162,Marko,Peot,Assistant Engineer,1995-11-18,40000
46440,Pranav,Rosay,Assistant Engineer,1994-03-28,53108
440250,Valeri,Granlund,Assistant Engineer,1987-09-18,52156
36760,Fumiyo,Norsworthy,Assistant Engineer,1985-07-14,77750
229546,Larisa,Krohm,Assistant Engineer,1986-05-08,54880
28714,Arco,Poehlman,Assistant Engineer,1996-11-25,40000
37438,Hinrich,Delgrossi,Assistant Engineer,1988-04-30,43818
417436,Avishai,Quittner,Assistant Engineer,1985-02-14,68157
41985,Xianlong,Serra,Assistant Engineer,1987-12-29,75389
440116,Shim,Seghrouchni,Assistant Engineer,1988-01-22,45628
68964,Fai,Francisci,Assistant Engineer,1985-09-12,60946
41983,Luise,Wixon,Assistant Engineer,1986-12-22,40000
84322,Berto,Gide,Assistant Engineer,1992-09-28,54114
11106,Aris,Iwayama,Assistant Engineer,1985-08-31,71446
41988,Wonhee,Goodrum,Assistant Engineer,1988-12-30,42193
264126,Toshiki,Thimonier,Assistant Engineer,1993-05-09,71356
285643,Dulce,Rusterholz,Assistant Engineer,2000-01-07,64562
440113,Vasilii,Hashii,Assistant Engineer,1998-06-14,40000
208751,Teunis,Brookner,Assistant Engineer,1996-05-30,73036
56626,Sanjeeva,Rande,Assistant Engineer,1988-06-03,71963
218655,Kiyotoshi,Lakshmanan,Assistant Engineer,1990-02-10,55401
94030,Masato,Shobatake,Assistant Engineer,1998-07-03,40000
292062,Koldo,Weisert,Assistant Engineer,1986-03-08,44885
65039,Munehiro,Winter,Assistant Engineer,1988-05-14,80698
56658,Shimshon,Turnbull,Assistant Engineer,1996-03-04,64992
280430,Sudharsan,Syrotiuk,Assistant Engineer,1986-10-27,61214
439404,Piyawadee,Picci,Assistant Engineer,1986-02-07,50883
290536,Kiam,Janetzko,Assistant Engineer,1988-06-27,40000
220877,Baruch,Christ,Assistant Engineer,1987-10-27,46313
439115,Pohua,Backhouse,Assistant Engineer,1986-10-18,60976
280426,Mokhtar,Impagliazzo,Assistant Engineer,1989-12-19,40000
418766,Mana,Viele,Assistant Engineer,1985-03-04,53838
285572,Huiqun,Monarch,Assistant Engineer,1987-07-03,40000
41593,Susuma,Grabner,Assistant Engineer,1988-08-04,40000
98625,Kien,Selvestrel,Assistant Engineer,1996-03-10,44964
477186,Pranay,Versino,Assistant Engineer,1986-05-06,48817
419062,Stafford,Walstra,Assistant Engineer,1986-06-05,70299
84475,Kien,Erni,Assistant Engineer,1997-03-01,42343
290251,Aemilian,Hoppenstand,Assistant Engineer,1989-11-14,40000
73722,Berhard,Lamba,Assistant Engineer,1986-12-28,40000
213310,Quingbo,Apsitis,Assistant Engineer,1992-01-10,42002
105095,Steen,Leppanen,Assistant Engineer,1987-01-17,45472
88346,Francesca,Wissmann,Assistant Engineer,1987-11-25,46690
204645,Duangkaew,Gilg,Assistant Engineer,1988-10-27,57696
28325,Iara,Baar,Assistant Engineer,1999-11-13,60460
64690,Sanjeeva,Siochi,Assistant Engineer,1989-10-13,53661
208898,Ebru,Homond,Assistant Engineer,1988-06-22,58870
275478,Hsiangchu,Ranai,Assistant Engineer,1994-05-17,40000
229857,Constantino,Hoppenstand,Assistant Engineer,1999-07-30,40000
23969,Elgin,Sullins,Assistant Engineer,1986-09-16,61491
437955,Kristin,Matteis,Assistant Engineer,1996-11-16,58381
64686,Kolar,Litzler,Assistant Engineer,1988-07-14,62782
209859,Deniz,Bolotov,Assistant Engineer,1988-07-04,44588
412912,Dmitry,Rousseau,Assistant Engineer,1993-10-18,40000
41441,Pasqua,Shigei,Assistant Engineer,1989-05-27,40000
81376,Gunilla,Fabrizio,Assistant Engineer,1987-05-18,49909
94293,Susuma,Qiwen,Assistant Engineer,1998-03-09,40000
437940,Radhika,Axelband,Assistant Engineer,1985-10-28,40000
52733,Supot,Atrawala,Assistant Engineer,1990-06-24,62659
62329,Rosli,Ossenbruggen,Assistant Engineer,1987-09-07,59943
84707,Odinaldo,Ushiama,Assistant Engineer,1987-08-27,40000
64657,Jianhui,Duclos,Assistant Engineer,1987-05-14,60000
244187,Gregory,Peng,Assistant Engineer,1988-06-22,63627
56818,Venkatesan,Imataki,Assistant Engineer,1989-06-10,40000
216643,Luisa,Camurati,Assistant Engineer,1987-05-06,57260
12775,Mariangiola,Berendt,Assistant Engineer,1991-02-24,69805
42188,Ravishankar,Niizuma,Assistant Engineer,1987-11-28,51942
105705,Ghassan,Mellouli,Assistant Engineer,1987-03-31,40000
84743,Juichirou,Picaronny,Assistant Engineer,1998-07-30,40000
476162,Lunjin,Danner,Assistant Engineer,1988-09-30,40000
76760,Adib,Bale,Assistant Engineer,1993-02-04,48303
28149,Sandeepan,Gulik,Assistant Engineer,1988-02-02,40000
229903,Hausi,Callaway,Assistant Engineer,1997-04-27,41972
437301,Adil,Pehl,Assistant Engineer,1986-07-06,50342
13990,Deborah,Schapiro,Assistant Engineer,1988-06-10,52723
475779,Marek,Armand,Assistant Engineer,1987-01-14,64543
409819,Gaetan,Pellegrinelli,Assistant Engineer,1992-12-15,40000
64539,Horward,England,Assistant Engineer,1995-07-09,67011
41319,Mototsugu,Unni,Assistant Engineer,1994-02-28,62785
76773,Baruch,Wallrath,Assistant Engineer,1996-06-04,40000
13894,Ult,Schonegge,Assistant Engineer,1987-11-28,48958
208498,Avishai,Rosin,Assistant Engineer,1988-06-27,42344
102152,Pantung,Ozery,Assistant Engineer,1988-01-14,55987
88313,Frazer,Erdmenger,Assistant Engineer,1998-05-08,46565
13788,Takahira,Furedi,Assistant Engineer,1997-04-03,40000
73539,Renee,Serot,Assistant Engineer,1986-05-08,49459
52667,Pranav,McConalogue,Assistant Engineer,1994-10-02,63870
223406,Gift,Yoshimura,Assistant Engineer,1987-03-31,59178
255991,Sashi,Boreale,Assistant Engineer,1992-12-18,55979
94582,Willard,Baar,Assistant Engineer,1986-02-16,56843
81324,Marl,Rossi,Assistant Engineer,1988-07-05,42237
69493,Odoardo,Greibach,Assistant Engineer,1992-02-25,63607
105910,Guozhong,Zaccaria,Assistant Engineer,1993-04-22,42079
62427,Bedrich,Kamber,Assistant Engineer,1989-10-05,40000
69505,Serenella,Kragelund,Assistant Engineer,1992-08-19,40000
223413,Jingling,Gist,Assistant Engineer,1985-04-15,50239
223970,Marjo,Jansen,Assistant Engineer,1985-06-10,40000
13621,Fei,Haddadi,Assistant Engineer,1987-02-09,73192
94625,Kwangyoen,Kalorkoti,Assistant Engineer,1987-11-14,46820
215074,Xiping,Karner,Assistant Engineer,1992-05-26,60342
475394,Gully,Ramaiah,Assistant Engineer,1986-07-09,40000
13535,Arunas,Schlenzig,Assistant Engineer,1986-05-19,40000
436442,Mang,Takanami,Assistant Engineer,1999-03-18,62859
208256,Hugh,Mungall,Assistant Engineer,1986-06-24,40000
64130,Yinghua,Merro,Assistant Engineer,1985-08-14,48261
229939,Leszek,Pusterhofer,Assistant Engineer,1992-05-10,65188
76943,Sanjoy,Poulakidas,Assistant Engineer,1988-07-17,40000
42274,Gal,Grospietsch,Assistant Engineer,1998-12-28,40000
243948,Macha,Ducloy,Assistant Engineer,1986-05-11,48062
229943,Kristian,Kampfer,Assistant Engineer,1993-03-16,43523
214965,Toshiki,Zeleznik,Assistant Engineer,1991-01-28,67789
436209,Manton,Kermarrec,Assistant Engineer,1988-09-26,40000
94704,Rimon,Thombley,Assistant Engineer,1985-06-07,43336
85109,Ottavia,Rebaine,Assistant Engineer,1998-12-14,40000
40946,Fumitake,Mahmud,Assistant Engineer,1987-03-14,46334
88298,Shuji,Vidya,Assistant Engineer,1996-12-16,54552
64119,Zorica,Brizzi,Assistant Engineer,1995-07-19,46002
238245,Richard,Diderrich,Assistant Engineer,1985-06-20,45251
98977,Richara,Alameldin,Assistant Engineer,1987-02-20,52810
416847,Jinpo,Dengi,Assistant Engineer,1996-11-25,40000
214921,Hsiangchu,Byoun,Assistant Engineer,1987-05-11,51987
57004,Guther,Peris,Assistant Engineer,1990-11-24,61693
436156,Nectarios,Benaini,Assistant Engineer,1999-11-18,60657
80998,Leandro,Lampe,Assistant Engineer,1987-05-01,56045
73328,Shigeichiro,Emmerich,Assistant Engineer,1987-01-09,52583
208947,Danil,Hockney,Assistant Engineer,1985-12-12,40000
73318,Elliott,Highland,Assistant Engineer,1989-11-04,40000
474528,Billie,Georg,Assistant Engineer,1991-12-05,64445
235790,Shigehiro,Hofting,Assistant Engineer,1999-05-03,44937
13332,Nidapan,Pearson,Assistant Engineer,1987-09-24,40000
63861,Mohammad,Soicher,Assistant Engineer,1987-08-17,40000
95947,Carrsten,Stenning,Assistant Engineer,1991-11-14,40000
106240,Shen,Ramras,Assistant Engineer,1986-12-21,46408
13250,Zeydy,Schusler,Assistant Engineer,1988-10-28,47829
249802,Rasiah,Pearson,Assistant Engineer,1992-01-18,46619
436073,Pranjal,Lyonns,Assistant Engineer,1987-03-10,40000
36542,Sibyl,Dredge,Assistant Engineer,1998-07-04,40000
